Data;Hora;Profissional;Categoria Serviço;Serviço;Cliente;Sexo;Valor;Fechamento Conta;Status
24/10/2023;12:00;Profissional 5;Cuidados com Cabelo;Aplicação de Coloração do cliente raiz;Cliente 1;Feminino;90;Fechada;Finalizado
24/10/2023;12:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 1;Feminino;65;Fechada;Finalizado
24/10/2023;12:00;Profissional 4;Mãos e Pés;Manicure;Cliente 1;Feminino;27;Fechada;Finalizado
24/10/2023;12:30;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 372;Feminino;165;Fechada;Finalizado
24/10/2023;12:30;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 372;Feminino;120;Fechada;Finalizado
24/10/2023;13:00;Profissional 6;Manicure;Banho em Gel;Cliente 373;Feminino;110;Fechada;Finalizado
24/10/2023;15:00;Profissional 2;Cuidados com Cabelo;Escova P;Cliente 23;Feminino;45;Fechada;Finalizado
24/10/2023;15:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 23;Feminino;27;Fechada;Finalizado
24/10/2023;16:30;Profissional 6;Mãos e Pés;Pedicure;Cliente 7;Feminino;22,5;Fechada;Finalizado
24/10/2023;16:30;Profissional 4;Mãos e Pés;Manicure;Cliente 7;Feminino;22,5;Fechada;Finalizado
24/10/2023;18:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 146;Masculino;40;Fechada;Finalizado
25/10/2023;09:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 343;Feminino;45;Fechada;Finalizado
25/10/2023;10:00;Profissional 2;Cuidados com Cabelo;Reconstrução JOICO K-PAK, OLORCHE  OU CPR P;Cliente 60;Feminino;185;Fechada;Finalizado
25/10/2023;10:00;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 60;Feminino;260;Fechada;Finalizado
25/10/2023;10:00;Profissional 3;Sobrancelha;Design de Sobrancelha;Cliente 60;Feminino;60;Fechada;Finalizado
25/10/2023;10:00;Profissional 4;Mãos e Pés;Manicure;Cliente 60;Feminino;27;Fechada;Finalizado
25/10/2023;10:30;Profissional 7;Cabelo e Barba;Barba;Cliente 150;Masculino;30;Fechada;Finalizado
25/10/2023;12:00;Profissional 5;Cuidados com Cabelo;Hidratação Wella;Cliente 115;Feminino;125;Fechada;Finalizado
25/10/2023;14:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 361;Feminino;45;Fechada;Finalizado
25/10/2023;14:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 139;Masculino;65;Fechada;Finalizado
25/10/2023;14:00;Profissional 5;Cuidados com Cabelo;Null;Cliente 369;Feminino;35;Fechada;Finalizado
25/10/2023;15:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 295;Masculino;40;Fechada;Finalizado
25/10/2023;16:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 374;Masculino;40;Fechada;Finalizado
25/10/2023;16:30;Profissional 7;Cabelo e Barba;Barba;Cliente 164;Masculino;30;Fechada;Finalizado
25/10/2023;18:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 231;Masculino;40;Fechada;Finalizado
25/10/2023;18:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 286;Masculino;40;Fechada;Finalizado
26/10/2023;10:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 122;Feminino;45;Fechada;Finalizado
26/10/2023;11:30;Profissional 5;Cuidados com Cabelo;Escova M;Cliente 20;Feminino;55;Fechada;Finalizado
26/10/2023;11:30;Profissional 4;Mãos e Pés;Manicure;Cliente 20;Feminino;27;Fechada;Finalizado
26/10/2023;16:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 51;Feminino;45;Fechada;Finalizado
26/10/2023;16:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 142;Masculino;40;Fechada;Finalizado
26/10/2023;17:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 178;Masculino;40;Fechada;Finalizado
26/10/2023;17:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 375;Masculino;40;Fechada;Finalizado
26/10/2023;18:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 170;Masculino;40;Fechada;Finalizado
26/10/2023;18:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 228;Masculino;40;Fechada;Finalizado
27/10/2023;08:30;Profissional 7;Cabelo e Barba;Barba;Cliente 138;Masculino;30;Fechada;Finalizado
27/10/2023;09:00;Profissional 5;Cuidados com Cabelo;Coloração Keune;Cliente 23;Feminino;165;Fechada;Finalizado
27/10/2023;09:00;Profissional 5;Cuidados com Cabelo;Hidratação Previa;Cliente 23;Feminino;165;Fechada;Finalizado
27/10/2023;10:00;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 9;Feminino;55;Fechada;Finalizado
27/10/2023;10:00;Profissional 4;Mãos e Pés;Manicure;Cliente 9;Feminino;27;Fechada;Finalizado
27/10/2023;11:00;Profissional 2;Cuidados com Cabelo;Hidratação Wella;Cliente 85;Feminino;60;Fechada;Finalizado
27/10/2023;11:00;Profissional 3;Cuidados com Cabelo;Hidratação Wella;Cliente 85;Feminino;60;Fechada;Finalizado
27/10/2023;11:00;Profissional 5;Cuidados com Cabelo;Aplicação de Coloração do cliente raiz;Cliente 85;Feminino;90;Fechada;Finalizado
27/10/2023;11:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 85;Feminino;45;Fechada;Finalizado
27/10/2023;11:00;Profissional 4;Mãos e Pés;SPA de pés;Cliente 85;Feminino;20;Fechada;Finalizado
27/10/2023;12:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 1;Feminino;65;Fechada;Finalizado
27/10/2023;12:00;Profissional 5;Cuidados com Cabelo;Null;Cliente 1;Feminino;35;Fechada;Finalizado
27/10/2023;13:00;Profissional 2;Cuidados com Cabelo;Hidratação Wella;Cliente 348;Feminino;120;Fechada;Finalizado
27/10/2023;13:30;Profissional 5;Cuidados com Cabelo;Escova M;Cliente 18;Feminino;55;Fechada;Finalizado
27/10/2023;13:30;Profissional 5;Cuidados com Cabelo;Null;Cliente 18;Feminino;35;Fechada;Finalizado
27/10/2023;13:30;Profissional 4;Mãos e Pés;Manicure;Cliente 18;Feminino;27;Fechada;Finalizado
27/10/2023;14:30;Profissional 8;Mãos e Pés;Manicure;Cliente 376;Feminino;27;Fechada;Finalizado
27/10/2023;15:30;Profissional 2;Cuidados com Cabelo;Escova P;Cliente 39;Feminino;45;Fechada;Finalizado
27/10/2023;15:30;Profissional 4;Mãos e Pés;Pedicure;Cliente 39;Feminino;27;Fechada;Finalizado
27/10/2023;15:30;Profissional 2;Cuidados com Cabelo;Null;Cliente 39;Feminino;40;Fechada;Finalizado
27/10/2023;15:30;Profissional 5;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico P;Cliente 377;Feminino;150;Fechada;Finalizado
27/10/2023;15:30;Profissional 8;Mãos e Pés;Manicure e Pedicure;Cliente 6;Feminino;45;Fechada;Finalizado
27/10/2023;15:30;Profissional 8;Mãos e Pés;Manicure e Pedicure;Cliente 377;Feminino;45;Fechada;Finalizado
27/10/2023;16:30;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 32;Feminino;165;Fechada;Finalizado
27/10/2023;16:30;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 32;Feminino;55;Fechada;Finalizado
27/10/2023;16:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 32;Feminino;45;Fechada;Finalizado
28/10/2023;08:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 184;Masculino;40;Fechada;Finalizado
28/10/2023;08:00;Profissional 7;Cuidados com Cabelo;Lavar;Cliente 184;Masculino;15;Fechada;Finalizado
28/10/2023;09:00;Profissional 2;Cuidados com Cabelo;Reconstrução JOICO K-PAK,OLORCHE OU CPR M;Cliente 356;Feminino;185;Aberta;Cancelado
28/10/2023;09:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 209;Masculino;40;Fechada;Finalizado
28/10/2023;09:30;Profissional 2;Cuidados com Cabelo;Escova G;Cliente 24;Feminino;65;Fechada;Finalizado
28/10/2023;09:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 197;Masculino;65;Fechada;Finalizado
28/10/2023;09:30;Profissional 2;Cuidados com Cabelo;Null;Cliente 24;Feminino;35;Fechada;Finalizado
28/10/2023;09:30;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 24;Feminino;45;Fechada;Finalizado
28/10/2023;09:30;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 378;Feminino;120;Fechada;Finalizado
28/10/2023;09:30;Profissional 5;Cuidados com Cabelo;Coloração Keune;Cliente 378;Feminino;165;Fechada;Finalizado
28/10/2023;09:30;Profissional 5;Cuidados com Cabelo;Escova P;Cliente 378;Feminino;45;Fechada;Finalizado
28/10/2023;10:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 185;Masculino;40;Fechada;Finalizado
28/10/2023;10:30;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 12;Feminino;85;Fechada;Finalizado
28/10/2023;10:30;Profissional 8;Cuidados com Cabelo;Lavar e Secar P;Cliente 12;Feminino;35;Fechada;Finalizado
28/10/2023;10:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 12;Feminino;45;Fechada;Finalizado
28/10/2023;11:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 186;Masculino;65;Fechada;Finalizado
28/10/2023;11:30;Profissional 5;Cuidados com Cabelo;Coloração Keune;Cliente 379;Feminino;165;Fechada;Finalizado
28/10/2023;11:30;Profissional 5;Cuidados com Cabelo;Escova P;Cliente 379;Feminino;45;Fechada;Finalizado
28/10/2023;12:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 305;Masculino;40;Fechada;Finalizado
28/10/2023;12:00;Profissional 2;Cuidados com Cabelo;Reconstrução JOICO K-PAK,OLORCHE OU CPR M;Cliente 42;Feminino;195;Fechada;Finalizado
28/10/2023;12:00;Profissional 2;Cuidados com Cabelo;Null;Cliente 42;Feminino;90;Fechada;Finalizado
28/10/2023;12:00;Profissional 8;Sobrancelha;Design de Sobrancelha;Cliente 42;Feminino;60;Fechada;Finalizado
28/10/2023;12:00;Profissional 4;Mãos e Pés;Esmaltação - Mãos;Cliente 42;Feminino;15;Fechada;Finalizado
28/10/2023;12:00;Profissional 4;Mãos e Pés;Esmaltação - Pés;Cliente 42;Feminino;15;Fechada;Finalizado
28/10/2023;13:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 380;Masculino;40;Fechada;Finalizado
28/10/2023;13:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 381;Masculino;40;Fechada;Finalizado
28/10/2023;14:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 280;Masculino;40;Fechada;Finalizado
28/10/2023;14:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 245;Masculino;40;Fechada;Finalizado
28/10/2023;15:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 284;Masculino;40;Fechada;Finalizado
28/10/2023;16:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 237;Masculino;40;Fechada;Finalizado
28/10/2023;16:00;Profissional 5;Cuidados com Cabelo;Escova GG;Cliente 244;Feminino;75;Fechada;Finalizado
28/10/2023;16:00;Profissional 6;Mãos e Pés;Manicure;Cliente 244;Feminino;22,5;Fechada;Finalizado
28/10/2023;16:00;Profissional 4;Mãos e Pés;Pedicure;Cliente 244;Feminino;22,5;Fechada;Finalizado
28/10/2023;16:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 357;Masculino;65;Fechada;Finalizado
28/10/2023;16:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 154;Feminino;45;Fechada;Finalizado
28/10/2023;17:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 382;Masculino;40;Fechada;Finalizado
28/10/2023;18:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 235;Masculino;65;Fechada;Finalizado
30/10/2023;08:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 167;Masculino;65;Fechada;Finalizado
30/10/2023;09:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 383;Masculino;40;Fechada;Finalizado
30/10/2023;10:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 201;Masculino;40;Fechada;Finalizado
30/10/2023;11:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 182;Masculino;40;Fechada;Finalizado
31/10/2023;08:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 172;Masculino;65;Fechada;Finalizado
31/10/2023;09:00;Profissional 3;Cuidados com Cabelo;Coloração Keune;Cliente 62;Feminino;82,5;Fechada;Finalizado
31/10/2023;09:00;Profissional 8;Cuidados com Cabelo;Coloração Keune;Cliente 62;Feminino;82,5;Fechada;Finalizado
31/10/2023;09:00;Profissional 8;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico P;Cliente 62;Feminino;145;Fechada;Finalizado
31/10/2023;09:00;Profissional 6;Mãos e Pés - Unhas Artificiais;Postiça;Cliente 62;Feminino;60;Fechada;Finalizado
31/10/2023;09:00;Profissional 4;Mãos e Pés;Pedicure;Cliente 62;Feminino;27;Fechada;Finalizado
31/10/2023;09:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 173;Masculino;65;Fechada;Finalizado
31/10/2023;10:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 287;Masculino;65;Fechada;Finalizado
31/10/2023;11:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 106;Feminino;45;Fechada;Finalizado
31/10/2023;11:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 269;Masculino;40;Fechada;Finalizado
31/10/2023;11:30;Profissional 3;Cuidados com Cabelo;Coloração Keune;Cliente 366;Feminino;82,5;Fechada;Finalizado
31/10/2023;11:30;Profissional 8;Cuidados com Cabelo;Coloração Keune;Cliente 366;Feminino;82,5;Fechada;Finalizado
31/10/2023;11:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 366;Feminino;45;Fechada;Finalizado
31/10/2023;11:30;Profissional 5;Cuidados com Cabelo;Hidratação Wella;Cliente 366;Feminino;130;Fechada;Finalizado
31/10/2023;11:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 203;Masculino;40;Fechada;Finalizado
31/10/2023;12:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 139;Masculino;65;Fechada;Finalizado
31/10/2023;13:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 148;Masculino;40;Fechada;Finalizado
31/10/2023;14:00;Profissional 5;Cuidados com Cabelo;Coloração Keune;Cliente 384;Feminino;175;Fechada;Finalizado
31/10/2023;14:00;Profissional 8;Sobrancelha;Pintura Sobrancelhas - Henna;Cliente 384;Feminino;60;Fechada;Finalizado
31/10/2023;14:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 384;Feminino;45;Fechada;Finalizado
31/10/2023;14:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 249;Masculino;65;Fechada;Finalizado
31/10/2023;15:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 385;Masculino;40;Fechada;Finalizado
31/10/2023;15:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 44;Feminino;45;Fechada;Finalizado
31/10/2023;16:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 223;Masculino;40;Fechada;Finalizado
31/10/2023;16:30;Profissional 5;Cuidados com Cabelo;Nutrição P.H;Cliente 42;Feminino;165;Fechada;Finalizado
31/10/2023;16:30;Profissional 5;Cuidados com Cabelo;Null;Cliente 42;Feminino;90;Fechada;Finalizado
01/11/2023;10:00;Profissional 2;Cuidados com Cabelo;Escova P;Cliente 23;Feminino;45;Fechada;Finalizado
01/11/2023;10:00;Profissional 4;Mãos e Pés;Manicure;Cliente 128;Feminino;27;Fechada;Finalizado
01/11/2023;10:00;Profissional 6;Mãos e Pés;Manicure;Cliente 117;Feminino;27;Fechada;Finalizado
01/11/2023;11:00;Profissional 5;Cuidados com Cabelo;Escova M;Cliente 4;Feminino;55;Fechada;Finalizado
01/11/2023;12:00;Profissional 4;Mãos e Pés;Manicure;Cliente 27;Feminino;22,5;Fechada;Finalizado
01/11/2023;12:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 27;Feminino;22,5;Fechada;Finalizado
01/11/2023;12:00;Profissional 4;Mãos e Pés;Manicure e Pedicure - Francesinha;Cliente 27;Feminino;7;Fechada;Finalizado
01/11/2023;12:30;Profissional 2;Cuidados com Cabelo;Terapia Capilar com ozonio;Cliente 60;Feminino;180;Fechada;Finalizado
01/11/2023;12:30;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 60;Feminino;120;Fechada;Finalizado
01/11/2023;12:30;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 60;Feminino;45;Fechada;Finalizado
01/11/2023;13:00;Profissional 8;Sobrancelha;Pintura Sobrancelhas - Henna;Cliente 386;Feminino;60;Fechada;Finalizado
01/11/2023;13:00;Profissional 5;Cuidados com Cabelo;Hidratação Previa;Cliente 384;Feminino;195;Fechada;Finalizado
01/11/2023;13:00;Profissional 6;Mãos e Pés;Esmaltação - Pés;Cliente 387;Feminino;15;Fechada;Finalizado
01/11/2023;13:00;Profissional 6;Mãos e Pés;Esmaltação - Mãos;Cliente 387;Feminino;15;Fechada;Finalizado
01/11/2023;13:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 45;Feminino;45;Fechada;Finalizado
01/11/2023;14:00;Profissional 6;Mãos e Pés;Manicure;Cliente 33;Feminino;27;Fechada;Finalizado
01/11/2023;14:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 325;Masculino;40;Fechada;Finalizado
01/11/2023;14:30;Profissional 8;Cuidados com Cabelo;Escova G;Cliente 86;Feminino;65;Fechada;Finalizado
01/11/2023;14:30;Profissional 8;Cuidados com Cabelo;Null;Cliente 86;Feminino;45;Fechada;Finalizado
01/11/2023;15:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 365;Masculino;40;Fechada;Finalizado
01/11/2023;16:00;Profissional 4;Mãos e Pés;Manicure;Cliente 20;Feminino;27;Fechada;Finalizado
01/11/2023;16:00;Profissional 6;Mãos e Pés;Manicure;Cliente 388;Feminino;27;Fechada;Finalizado
01/11/2023;16:30;Profissional 7;Cabelo e Barba;Barba;Cliente 145;Masculino;30;Fechada;Finalizado
01/11/2023;17:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 232;Masculino;65;Fechada;Finalizado
01/11/2023;18:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 190;Masculino;40;Fechada;Finalizado
01/11/2023;18:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 230;Masculino;40;Fechada;Finalizado
03/11/2023;08:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 183;Masculino;40;Fechada;Finalizado
03/11/2023;09:30;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 16;Feminino;165;Fechada;Finalizado
03/11/2023;09:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 16;Feminino;45;Fechada;Finalizado
03/11/2023;10:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 221;Masculino;40;Fechada;Finalizado
03/11/2023;10:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 292;Masculino;40;Fechada;Finalizado
03/11/2023;11:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 241;Masculino;40;Fechada;Finalizado
03/11/2023;11:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 240;Masculino;40;Fechada;Finalizado
03/11/2023;11:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 52;Feminino;45;Fechada;Finalizado
03/11/2023;12:00;Profissional 2;Cuidados com Cabelo;Aplicação de Coloração total do cliente;Cliente 1;Feminino;150;Fechada;Finalizado
03/11/2023;12:00;Profissional 2;Cuidados com Cabelo;Null;Cliente 1;Feminino;35;Fechada;Finalizado
03/11/2023;12:00;Profissional 2;Cuidados com Cabelo;Escova G;Cliente 1;Feminino;65;Fechada;Finalizado
03/11/2023;13:00;Profissional 7;Cabelo e Barba;Barba;Cliente 271;Masculino;30;Fechada;Finalizado
03/11/2023;13:30;Profissional 7;Cabelo e Barba;Pezinho Masculino;Cliente 271;Masculino;20;Fechada;Finalizado
03/11/2023;13:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 389;Feminino;45;Fechada;Finalizado
03/11/2023;14:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 178;Masculino;40;Fechada;Finalizado
03/11/2023;15:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 135;Masculino;65;Fechada;Finalizado
03/11/2023;15:30;Profissional 4;Mãos e Pés;Manicure;Cliente 6;Feminino;27;Fechada;Finalizado
03/11/2023;16:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 239;Masculino;65;Fechada;Finalizado
04/11/2023;09:30;Profissional 8;Cílios;Cilios 3, 4, 5 D;Cliente 1;Feminino;150;Fechada;Finalizado
04/11/2023;10:00;Profissional 7;Cabelo e Barba;Barba;Cliente 147;Masculino;30;Fechada;Finalizado
04/11/2023;10:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 95;Feminino;45;Fechada;Finalizado
04/11/2023;10:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 371;Masculino;40;Fechada;Finalizado
04/11/2023;11:00;Profissional 7;Cabelo e Barba;Barba;Cliente 186;Masculino;30;Fechada;Finalizado
04/11/2023;11:00;Profissional 5;Cuidados com Cabelo;Reconstrução JOICO K-PAK,OLORCHE OU CPR G;Cliente 123;Feminino;185;Fechada;Finalizado
04/11/2023;11:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 123;Feminino;120;Fechada;Finalizado
04/11/2023;11:00;Profissional 8;Mãos e Pés;Manicure;Cliente 123;Feminino;27;Fechada;Finalizado
04/11/2023;13:00;Profissional 8;Sobrancelha;Design de Sobrancelha;Cliente 40;Feminino;60;Fechada;Finalizado
04/11/2023;13:00;Profissional 3;Cuidados com Cabelo;Corte - Franja;Cliente 40;Feminino;40;Fechada;Finalizado
04/11/2023;13:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 285;Masculino;40;Fechada;Finalizado
04/11/2023;13:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 361;Feminino;45;Fechada;Finalizado
04/11/2023;14:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 160;Masculino;40;Fechada;Finalizado
04/11/2023;14:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 7;Feminino;45;Fechada;Finalizado
04/11/2023;15:00;Profissional 2;Cuidados com Cabelo;Escova P;Cliente 39;Feminino;45;Fechada;Finalizado
04/11/2023;15:00;Profissional 2;Cuidados com Cabelo;Null;Cliente 39;Feminino;40;Fechada;Finalizado
04/11/2023;15:30;Profissional 8;Mãos e Pés;Manicure;Cliente 356;Feminino;27;Fechada;Finalizado
04/11/2023;15:30;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 356;Feminino;175;Fechada;Finalizado
04/11/2023;15:30;Profissional 2;Cuidados com Cabelo;Reconstrução JOICO K-PAK,OLORCHE OU CPR M;Cliente 356;Feminino;195;Fechada;Finalizado
04/11/2023;16:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 300;Feminino;45;Fechada;Finalizado
04/11/2023;17:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 181;Masculino;65;Fechada;Finalizado
04/11/2023;17:00;Profissional 8;Cílios;Manutenção volume brasileiro;Cliente 362;Feminino;80;Fechada;Finalizado
04/11/2023;17:00;Profissional 5;Cuidados com Cabelo;Escova GG;Cliente 362;Feminino;80;Fechada;Finalizado
04/11/2023;17:30;Profissional 2;Cuidados com Cabelo;Coloração Keune Ruivo;Cliente 21;Feminino;190;Fechada;Finalizado
04/11/2023;17:30;Profissional 2;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico G;Cliente 21;Feminino;160;Fechada;Finalizado
